year,make,model,variant,body_type,no_of_seats,build_date,compliance_date,vin,rego_no,rego_state,rego_expiry,no_of_plates,no_of_cylinders,engine_capacity,fuel_type,transmission,odometer_reading,odometer_unit,exterior_colour,interior_colour,key,spare_key,owners_manual,service_history,engine_turns_over,location,url,general_condition,features_list,bids,price,time_remaining_or_date_sold,status
2015,Hyundai,Tucson,ELITE AWD TL Turbo Diesel Automatic Wagon,Wagon,5.0,2015-07,2015-10,TMAJ381ASGJ016697,EQO31F,NSW,22/03/2026 - Registration will only be transferred to the registered bidder who must hold a valid NSW Licence otherwise asset will be sold unregistered,,4,2,Diesel,Automatic,196725,km,White,Black,Yes,No,Yes,Yes,Yes,NSW,https://www.grays.com/lot/0001-10349831/motor-vehicles-motor-cycles/2015-hyundai-tucson-elite-awd-tl-turbo-diesel-automatic-wagon,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Auto Control, Bluetooth Capability, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Roof Rail, Satellite navigation system, Crash Test Star Rating 5, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 145",16.0,"$1,309",2d 3h 22m18s,active
2012,Toyota,Landcruiser,Workmate (4x4) VDJ78R Turbo Diesel Manual,Wagon,11.0,2012-04,2012-04,JTERV71J700005698,DN40FF,NSW,19-09-2025-Registration will only be transferred to the registered bidder who must hold a valid NSW License otherwise vehicle will be sold unregistered.,,8,4.5,Diesel,Manual,266336,km,White,Grey,Yes,Yes,Yes,Yes,Yes,NSW,https://www.grays.com/lot/0001-10349832/motor-vehicles-motor-cycles/2012-toyota-landcruiser-workmate-4x4-vdj78r-turbo-diesel-manual,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Bluetooth capability, Bull Bar, CD Player, Driver Airbag, MP3 Capability, Power Steering, Third Row Seat, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 242",89.0,"$15,100",2d 3h 17m12s,active
2016,Mazda,CX-3,S TOURING DK Turbo Diesel Automatic Wagon,Wagon,5.0,2016-01,2016-02,MM0DK4WSA0W104110,DJ12RC,NSW,"Sold Unregistered, Without Plates",,4,1.5,Diesel,Automatic,199271,km,Red,Black,Yes,No,Yes,Yes,Yes,NSW,https://www.grays.com/lot/0001-10349833/motor-vehicles-motor-cycles/2016-mazda-cx-3-s-touring-dk-turbo-diesel-automatic-wagon,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, Leather trim, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Crash Test Star Rating 5, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 040",22.0,"$1,800",2d 3h 17m0s,active
2021,Toyota,Camry,ASCENT SPORT HYBRID AXVH70R CVT Sedan,Sedan,5.0,2021-03,2021-04,JTNBA3HK003005903,DA86DU,NSW,17-11-2025 - Registration will only be transferred to the registered bidder who must hold a valid NSW Licence otherwise vehicle will be sold unregistered. Vehicle Sold Without Roadworthy,2.0,4,2.5,Hybrid,CVT,85209,km,White,Black,Yes,Yes,No,No,Yes,NSW,https://www.grays.com/lot/0001-10349838/motor-vehicles-motor-cycles/2021-toyota-camry-ascent-sport-hybrid-axvh70r-cvt-sedan,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Bluetooth Capability, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Parking Assist System, Power Steering, Reversing Camera, Satellite Navigation System, Crash Test Star Rating 5, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 515",39.0,"$22,400",1d 3h 16m53s,active
2018,Nissan,X-Trail,ST-L FWD T32 CVT Wagon,Wagon,5.0,2018-12,2019-01,JN1TBAT32A0059579,EAO16S,NSW,"Sold Unregistered, Without Plates",,4,2.5,Petrol,CVT,107032,km,White,Grey,Yes,No,Yes,Yes,Yes,NSW,https://www.grays.com/lot/0001-10349839/motor-vehicles-motor-cycles/2018-nissan-x-trail-st-l-fwd-t32-cvt-wagon,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Heated Front Seats, Hill Holder System, Leather Trim, MP3 Capability, Power Steering, Reversing Camera, Roof Rail, Satellite navigation system, Crash Test Star Rating 5, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 150",2.0,"$13,000",1d 3h 16m43s,active
2016,Holden,Barina,TM Automatic Hatchback,Hatchback,5.0,2016-04,2016-11,KL3TA48E9GB679492,DZW25F,NSW,"Sold Unregistered, Without Plates",,4,1.6,Petrol,Automatic,118214,km,Silver,Black,Yes,Yes,Yes,Yes,Yes,NSW,https://www.grays.com/lot/0001-10349840/motor-vehicles-motor-cycles/2016-holden-barina-tm-automatic-hatchback,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Crash Test Star Rating 5, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 084",36.0,"$4,200",1d 3h 16m36s,active
2019,Mazda,CX-5,Maxx Sport KF Turbo Diesel Automatic Wagon,Wagon,5.0,2019-05,2019-06,JM0KF4W2A00342307,No plates,QLD,"Sold Unregistered, Without Plates",,4,2.2,Diesel,Automatic,232458,km,White,Grey,Yes,Yes,Yes,Yes,Yes,NSW,https://www.grays.com/lot/0001-10349842/motor-vehicles-motor-cycles/2019-mazda-cx-5-maxx-sport-kf-turbo-diesel-automatic-wagon,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Bluetooth Capability, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Satellite navigation system, Crash Test Star Rating 5, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 081",16.0,"$2,200",2d 3h 31m29s,active
2011,BMW,X5,xDrive 30d E70 LCI Turbo Diesel Automatic - 8 Speed Wagon,Wagon,5.0,2011-09,2011-10,WBAZW42080L791769,CDR31B,NSW,"Sold Unregistered, Without Plates",,6,3,Diesel,Automatic - 8 Speed,193069,km,White,Black,Yes,No,Yes,Yes,Yes,NSW,https://www.grays.com/lot/0001-10349843/motor-vehicles-motor-cycles/2011-bmw-x5-xdrive-30d-e70-lci-turbo-diesel-automatic-8-speed-wagon,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Auto Control, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Roof Rail, Satellite navigation system, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 031",20.0,"$1,700",2d 3h 31m24s,active
2012,BMW,X5,xDrive 30d E70 LCI Turbo Diesel Auto - 8 Speed 7 Seats Wagon,Wagon,7.0,2012-06,2012-07,WBAZW42090L797810,CHP78S,NSW,"Sold Unregistered, Without Plates",,6,3,Diesel,Automatic - 8 Speed,206269,km,Black,Cream,Yes,Yes,Yes,Yes,Yes,NSW,https://www.grays.com/lot/0001-10349844/motor-vehicles-motor-cycles/2012-bmw-x5-xdrive-30d-e70-lci-turbo-diesel-auto-8-speed-7-seats-wagon,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Auto Control, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Reversing Camera, Roof Rail, Satellite navigation system, Sunroof, Third Row Seat, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 050",19.0,"$1,211",2d 3h 31m17s,active
2015,Hyundai,Sonata,Active LF Automatic Sedan (WOVR-INSPECTED),Sedan,5.0,2015-04,2015-07,KMHE241FMFA126789,No plates,WA,"Sold Unregistered, Without Plates",,4,2.4,Petrol,Automatic,172597,km,Silver,Grey,Yes,No,No,No,Yes,NSW,https://www.grays.com/lot/0001-10349845/motor-vehicles-motor-cycles/2015-hyundai-sonata-active-lf-automatic-sedan-wovr-inspected,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Crash Test Star Rating 5, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 189",0.0,$9,2d 3h 31m1s,active
2011,Subaru,Forester,XS S3 Automatic Wagon,Wagon,5.0,2011-07,2011-09,JF2SHMKS5BG073071,DN84SH,NSW,"01-10-2025 - Registration will only be transferred to the registered bidder who must hold a NSW Licence, otherwise, vehicle will be sold unregistered.",,4,2.5,Petrol,Automatic,245204,km,White,Black,Yes,Yes,Yes,Yes,Yes,NSW,https://www.grays.com/lot/0001-10349846/motor-vehicles-motor-cycles/2011-subaru-forester-xs-s3-automatic-wagon,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Reversing Camera, Roof rail/roof rack, Crash Test Star Rating 5, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 409",0.0,$9,2d 3h 30m51s,active
2010,Subaru,Outback,2.5i Premium B5A CVT Wagon,Wagon,5.0,2010-09,2010-10,JF2BR9K95BG019493,BTI44W,NSW,"Sold Unregistered, Without Plates",,4,2.5,Petrol,CVT,187032,km,Red,Black,Yes,Yes,Yes,Yes,Yes,NSW,https://www.grays.com/lot/0001-10349847/motor-vehicles-motor-cycles/2010-subaru-outback-2-5i-premium-b5a-cvt-wagon,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Leather Trim, MP3 Capability, Park distance control rear, Power Steering, Reversing Camera, Roof rail/roof rack, Satellite navigation system, Sunroof, Crash Test Star Rating 5, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 052",0.0,$9,2d 3h 30m37s,active
2016,Jaguar,XE,20d PRESTIGE Turbo Diesel Automatic - 8 Speed Sedan,Sedan,5.0,2016-09,2017-06,SAJAB4AN8HCP03227,DNR66N,NSW,"Sold Unregistered, Without Plates",,4,2,Diesel,Automatic - 8 Speed,208052,km,Red,Black,Yes,Yes,Yes,Yes,Yes,NSW,https://www.grays.com/lot/0001-10349848/motor-vehicles-motor-cycles/2016-jaguar-xe-20d-prestige-turbo-diesel-automatic-8-speed-sedan,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Bluetooth Capability, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Heated front seats, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Parking Assist System, Power Steering, Reversing Camera, Satellite navigation system, Crash Test Star Rating 5, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 307",7.0,$409,2d 3h 30m29s,active
2014,Kia,Sportage,Si Premium SL II Automatic Wagon,Wagon,5.0,2014-10,2015-03,U5YPC81BMEL575247,No plates,NSW,"Sold Unregistered, Without Plates",,4,2,Petrol,Automatic,144592,km,Orange,Black,Yes,Yes,Yes,Yes,Yes,NSW,https://www.grays.com/lot/0001-10349849/motor-vehicles-motor-cycles/2014-kia-sportage-si-premium-sl-ii-automatic-wagon,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Auto Control, Bluetooth Capability, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Roof Rail, Crash Test Star Rating 5, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 127",13.0,"$1,009",2d 3h 30m25s,active
2010,Mitsubishi,Triton,4X4 GLX-R MN Turbo Diesel Automatic Dual Cab,Dual Cab,5.0,2010-08,2010-09,MMAJYKB40BD002174,No plates,NSW,"Sold Unregistered, Without Plates",,4,2.5,Diesel,Automatic,316723,km,Black,Black,Yes,No,Yes,Yes,Yes,NSW,https://www.grays.com/lot/0001-10349850/motor-vehicles-motor-cycles/2010-mitsubishi-triton-4x4-glx-r-mn-turbo-diesel-automatic-dual-cab,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Nudge Bar, Power Steering, Crash Test Star Rating 4, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 530",7.0,$409,2d 3h 30m16s,active
2015,Hyundai,Tucson,Active X TL Automatic Wagon,Wagon,5.0,2015-09,2015-11,KMHJ3814MGU084417,DHN55T,NSW,"Sold Unregistered, Without Plates",,4,2,Petrol,Automatic,139872,km,Red,Black,Yes,No,Yes,Yes,Yes,NSW,https://www.grays.com/lot/0001-10349852/motor-vehicles-motor-cycles/2015-hyundai-tucson-active-x-tl-automatic-wagon,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Auto Control, Bluetooth Capability, Central Locking, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Roof Rail, Crash Test Star Rating 5, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 423",53.0,"$6,600",2d 3h 30m7s,active
2014,Mini,Cooper,D COUNTRYMAN R60 Turbo Diesel Automatic Wagon,Wagon,5.0,2014-10,2015-01,WMWXD32050WT50980,No plates,QLD,"Sold Unregistered, Without Plates",,4,2,Diesel,Automatic,146068,km,White,Black,Yes,No,No,No,Yes,NSW,https://www.grays.com/lot/0001-10349854/motor-vehicles-motor-cycles/2014-mini-cooper-d-countryman-r60-turbo-diesel-automatic-wagon,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Bluetooth capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Leather trim, MP3 Capability, Park distance control rear, Power Steering, Roof Rail, Satellite navigation system, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 458",10.0,$509,2d 3h 29m54s,active
2008,Audi,A4,1.8 TFSI B8 Manual Sedan,Sedan,5.0,2008-07,2008-09,WAUZZZ8K59A062229,No plates,NSW,"Sold Unregistered, Without Plates",,4,1.8,Premium Unleaded,Manual,146987,km,Dark Grey,Black,Yes,Yes,Yes,Yes,Yes,NSW,https://www.grays.com/lot/0001-10349856/motor-vehicles-motor-cycles/2008-audi-a4-1-8-tfsi-b8-manual-sedan,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Bluetooth capability, CD Player, Central Locking, Climate Control, Driver Airbag, Electric Windows, Leather Trim, MP3 Capability, Power Steering, Sunroof, Crash Test Star Rating 5, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 508",0.0,$9,2d 3h 29m37s,active
2011,Toyota,Aurion,AT-X GSV40R Automatic Sedan,Sedan,5.0,2011-09,2011-09,6T153KK400X354250,S509CHJ,SA,"Sold Unregistered, Without Plates",,6,3.5,Petrol,Automatic,231550,km,White,Grey,Yes,Yes,Yes,Yes,Yes,NSW,https://www.grays.com/lot/0001-10349857/motor-vehicles-motor-cycles/2011-toyota-aurion-at-x-gsv40r-automatic-sedan,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Bluetooth capability, Central Locking, Climate control, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Park Distance Control Front, Park distance control rear, Power Steering, Reversing Camera, Crash Test Star Rating 4, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 401",11.0,"$1,009",2d 3h 29m25s,active
2013,Nissan,Pulsar,"ST C12 CVT Hatchback 86,834kms",Hatchback,5.0,2013-08,2013-09,MNTFAAC12A0002869,FDO90G,NSW,"Sold Unregistered, Without Plates",,4,1.8,Petrol,CVT,86834,km,Silver,Grey,Yes,Yes,Yes,Yes,Yes,NSW,https://www.grays.com/lot/0001-10349858/motor-vehicles-motor-cycles/2013-nissan-pulsar-st-c12-cvt-hatchback-86-834kms,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Crash Test Star Rating 5, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 065",5.0,$409,2d 3h 29m16s,active
2010,Mitsubishi,Pajero,GLX NT Turbo Diesel Automatic 7 Seats Wagon,Wagon,7.0,2010-12,2011-02,JMFLYV98WBJ001263,BVL43C,NSW,"Sold Unregistered, Without Plates",,4,3.2,Diesel,Automatic,316822,km,Silver,Black,Yes,Yes,Yes,Yes,Yes,NSW,https://www.grays.com/lot/0001-10349859/motor-vehicles-motor-cycles/2010-mitsubishi-pajero-glx-nt-turbo-diesel-automatic-7-seats-wagon,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Bluetooth capability, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Park distance control rear, Power Steering, Reversing Camera, Roof rail/roof rack, Third Row Seat, Crash Test Star Rating 4, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 574",3.0,$109,2d 3h 29m2s,active
2012,Toyota,Rav,4 Cruiser (2WD) ACA38R Automatic Wagon,Wagon,5.0,2012-09,2012-09,JTMZD31V305242100,No plates,NSW,"Sold Unregistered, Without Plates",,4,2.4,Petrol,Automatic,342029,km,White,Black,Yes,Yes,Yes,Yes,Yes,NSW,https://www.grays.com/lot/0001-10349860/motor-vehicles-motor-cycles/2012-toyota-rav-4-cruiser-2wd-aca38r-automatic-wagon,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Power Steering, Reversing Camera, Roof Rail, Crash Test Star Rating 4, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 166",41.0,"$2,120",2d 3h 28m51s,active
2015,Mazda,CX-5,Maxx Sport KE Automatic Wagon - Pinkslip Issued 4/7/25,Wagon,5.0,2015-09,2015-09,JM0KE102200339277,FNT03L,NSW,23-01-2026. Registration will only be transferred to the registered bidder who must hold a valid NSW Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4,2.2,Diesel,Automatic,139308,km,White,Black,Yes,Yes,Yes,No,Yes,NSW,https://www.grays.com/lot/0001-10349866/motor-vehicles-motor-cycles/2015-mazda-cx-5-maxx-sport-ke-automatic-wagon-pinkslip-issued-4-7-25,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Park distance control rear, Power Steering, Reversing Camera, Satellite navigation system, Crash Test Star Rating 5, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 201",3.0,$209,3d 3h 18m41s,active
2013,Volkswagen,Tiguan,103TDi Pacific 5N Auto Wagon Pinkslip Issued 10/7/25,Wagon,5.0,2013-10,2014-03,WVGZZZ5NZEW052770,EXK27M,NSW,06-08-2025. Registration will only be transferred to the registered bidder who must hold a valid NSW Drivers Licence otherwise vehicle will be sold unregistered.,,4,2,Diesel,Automatic,262902,km,White,Black,Yes,Yes,Yes,Yes,Yes,NSW,https://www.grays.com/lot/0001-10349867/motor-vehicles-motor-cycles/2013-volkswagen-tiguan-103tdi-pacific-5n-auto-wagon-pinkslip-issued-10-7-25,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Parking Assist System, Power Steering, Roof rail, Crash Test Star Rating 5, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 475",3.0,$209,3d 3h 18m33s,active
